mpid,formula
mp-504594,Zr6Br6
mp-5046,Be2S2O8
mp-504600,Na4H16Cl4O8
mp-504607,Y6In6O18
mp-504611,Cs12Na6Fe6F36
mp-504613,Ce6Si16Ni4
mp-504614,Sm12Ga8Ni24
mp-504616,Ce4Co14B6
mp-504617,Ti6Co10B4
mp-504621,Eu6Sn4S14
mp-504625,V48Si16Ni32
mp-504627,Er8Ni2B26
mp-504636,K8Mn4O16
mp-504640,U12Ni12Sb16
mp-504649,Rb4Cr8Fe4O32
mp-504651,Cs4V4O12
mp-504653,Eu8Si4O16
mp-504659,Hf24P12
mp-504667,Rb1In1W2O8
mp-504670,Li4Ca8Ge12
mp-504676,Al4Tl8F20
mp-504677,Sr2Pb2F12
mp-504678,Co4Se4O16
mp-504687,U2Sn2Te2
mp-504691,Li2Mn2P2
mp-504692,Ni8Te16O40
mp-504701,Cs4Ti4F16
mp-504704,Ni16Hg16O8F48
mp-504708,Cs2Co2Cl6
mp-504711,Co3Cu3O6
mp-504712,Ca4V8O16
mp-504715,Ba1Ti1O3
mp-504722,Ni4N8O24
mp-504727,Eu2Br2O2
mp-504740,Eu4Al32Fe8
mp-504741,Hf4Fe8Si8
mp-504742,Pr16Ga6Co2
mp-504746,Cu20As8
mp-504747,V2Cu3O8
mp-504752,Fe6B2O10
mp-504753,Cu24As8S26
mp-504754,V4P8H16O36
mp-504759,Mo8F40
mp-504760,Li40Pb12
mp-504768,Cu8N24
mp-504769,N4O10
mp-504771,La2Co16P10
mp-504772,Y12Si8Rh8
mp-504775,La12P34Pd12
mp-504778,Na4Mo4F24
mp-504781,Np4I12
mp-5048,Li4Ga4Te8
mp-504801,Er2H2O4
mp-504802,Mg4H48S8O36
mp-504805,Cs4Zr24I56
mp-504806,K4Li28Pb6O28
mp-504807,Mg2P4H40C8N16O24
mp-504812,Hf24P8
mp-504815,Re10Ni4As24
mp-504818,Mo2P2O10
mp-504821,Tl4Fe4Br12
mp-504825,Se8Cl8
mp-504826,S16N16O8
mp-504827,Ga20Ge2Pb6O40
mp-504831,La6Re2O16
mp-504835,Nb4Ni4As8
mp-504838,Cs4P4S12
mp-504851,Rb8Na12In4O16
mp-504852,Cs8Na12In4O16
mp-504856,U2Ni12P7
mp-504863,K4Na8Fe4O12
mp-504867,Sr12Cu4Ir4O24
mp-504871,Sr4V8Cu4O28
mp-504874,Y4B28Mo12
mp-504880,Ca4H48C4O36
mp-504884,Cu24As8S24
mp-504885,Ba2Fe2Si8O20
mp-504886,Gd32O48
mp-504894,Mg3H36Se3O27
mp-504897,Ce2P10O28
mp-504898,Nb4Pd6Se16
mp-504900,Eu2Sb4Pd4
mp-504908,In6Te3O18
mp-504909,Ni8Sn4P4
mp-504910,Sr4Br8O24
mp-504921,Sc21C3Br36
mp-504922,U4Pb4O16
mp-504924,Cs16Te16O40
mp-504927,Cr4Cu4O16
mp-504928,Na3Cu9Te6
mp-504941,Sc8V12Si16
mp-504944,Na8P8H16O32
mp-504945,Mn4Fe4H16O8F20
mp-504948,Li4Sc4Ge4O16
mp-504952,In6Ga6Se18
mp-504953,Na8As16O44
mp-504962,K8Na12In4O16
mp-504967,Cr4P4H20O20
mp-504969,Ni12As8O32
mp-504970,U8H24
mp-504974,Fe4Mo6O16
mp-504978,Na8Cr4Cu4F28
mp-504984,U4Si4Ni4
mp-504985,Ba4Ga8Pt8
mp-504994,K18Cr6H36O36
mp-504997,Nd1Cu1W2O8
mp-505002,Sc20As12
mp-505005,Ce2Si2Os2
mp-505016,Cs2Mn2As2
mp-505019,U2Sb4Ru2
mp-505031,Cs8Cu6F20
mp-505034,Cs8Mn4S8
mp-505040,Cs4K8Fe4O10
mp-505042,Cu4Bi8O16
mp-505052,Nd8Ni4O16
mp-505055,Na12B20Pt36
mp-505064,Nb36P18
mp-505066,Na4Fe4F12
mp-505070,Ce4Ta12O36
mp-505071,Si8Pd36
mp-505074,V4As8H16O36
mp-505077,Na4H36O20
mp-505078,Ba1Nb7O9
mp-505081,Ti8Ni4P20
mp-505085,Na4Cu4F12
mp-505087,Co6P4H8O20
mp-505089,Li16Tb4F32
mp-505090,Na4Cu8O8
mp-505093,Pr8Ni4O16
mp-505105,Cu4H8O8
mp-505108,Fe3Sn3H36O18F18
mp-505110,Fe2Cu2O4
mp-505113,Ti4Sn24F64
mp-505121,Na8Hg12S16
mp-505131,Li4V4Cu4O16
mp-505132,Ta6Te28Pd6
mp-505133,Ta8Co4Pd2Se24
mp-505139,Ti4H8S4O24
mp-505143,Pu2Si4Ir4
mp-505148,Th2Pb2I12
mp-505151,Ca12Cu4Ir4O24
mp-505153,K12Ni4O8
mp-505155,U2Cr10P6
mp-505164,Nb4Te16Ir4
mp-505168,Dy1Cu1W2O8
mp-505170,Na4Fe12O20
mp-505171,Na4Ti4Cu4S12
mp-505172,Na4Zr4Cu4Se12
mp-505173,Na4Zr4Cu4Te12
mp-505177,Ti4In8O20
mp-505186,Cs16Pr24C8I52
mp-505198,Cs1Cu4Se3
mp-505207,Sm4Co14B6
mp-505209,Rb8Mn4O16
mp-505213,Ba12Na32N2
mp-505215,Ba1Cu6As2
mp-505219,Rb4V8O18
mp-505222,Cd4In4Br12
mp-505229,Al12Fe4Si8
mp-505233,Cs2Sn1H12N6
mp-505234,Ba4P8Pb4O28
mp-505238,Eu4Ti4Ag4O16
mp-505242,Ru8O16F48
mp-505244,Fe2Cu2Se4
mp-505245,Li8Cr4H16O24
mp-505248,Rb18Cr6H36O36
mp-505249,Th2Ni4P4
mp-505253,U4V4O22
mp-505259,Sm2Fe2P2O2
mp-505262,Gd2Cu2Se2O2
mp-505263,V8In8O32
mp-505267,Np4Si8Tc6
mp-505270,Ti8S8O40
mp-505273,Ni8Mo8O32
mp-505274,Na8S4O16
mp-505281,Cs3Sb3S18O54F18
mp-505282,Ce4Ge4Rh4
mp-505285,K16Co8Si8O32
mp-505289,V4Cu4H4Pb4O20
mp-505292,Nd6Cu8Ge8
mp-505297,Nb4Sb4Ru4
mp-505302,U10Ge8
mp-505309,Si16P16Pt8
mp-505310,Sr6Fe4Cu4S4O10
mp-505311,Sr4Cr2Cu2S2O6
mp-505312,Sr4Fe2Cu2S2O6
mp-505313,Ba2Gd4Co2O10
mp-505319,Pt4F24
mp-505321,Cs4Nb4Cu8Te16
mp-505331,Ce2Mn2Si2
mp-505332,La2Fe2Si2
mp-505333,Hf20Co4As12
mp-505334,Dy8Mn12Si20
mp-505341,Ni8W12N4
mp-505342,Mn4Cu4Te16O40
mp-505343,U2Co8B8
mp-505344,U6Co14B4
mp-505346,Eu18B12O36
mp-505351,Na12Fe8S16
mp-505353,Co4Ag4P4O16
mp-505357,In32Se32I32
mp-505363,P18Pd42
mp-505364,Cd4P4H24N4O20
mp-505365,Mg3Nb6O11
mp-505366,Au4Br4
mp-505368,As4Pb6O16
mp-505372,Np2B8H32
mp-505373,As4Se4I4
mp-505375,Cs2B2C4F16
mp-505381,Na2Li6H16N8
mp-505382,Na8W4O8F16
mp-505390,Ba8Re4O20
mp-505396,Cs4Na12Pb4O16
mp-505397,K4Pu2Cl12
mp-505400,Ba4Zr8F40
mp-505401,K8Mn8H16O8F32
mp-505404,Mn2Cu3H24O12F12
mp-505405,Ti3Mn3H36O18F18
mp-505406,Mo4P8O28
mp-505418,Cs4Dy4I12
mp-505424,V4Cd4Cu4O16
mp-505429,Th4Re16Si8
mp-505431,K16Li8In8As16
mp-505432,Sm4Be4F16
mp-505434,Eu4Ta8O24
mp-505438,Ba2Gd4Pd2O10
mp-505451,H4S36N4
mp-505467,Y8Si8Pd8
mp-505469,Co4H8Se4O16
mp-505478,Na4Fe4B4P8H12O40
mp-505481,Mn4H16S8O36
mp-505483,Sm8Ge8Pt8
mp-505484,Pr8Ge8Pt8
mp-505489,Sc21B3Cl36
mp-505492,Cs9Ni9F27
mp-505495,K4P16N28
mp-505496,Rb4P16N28
mp-505498,P2H16Br2N8
mp-505499,Ta8B2Te16
mp-5055,Na12Mn2S8
mp-505502,Ce2P4Rh4
mp-505508,V16Cu16O56
mp-505511,Co8As8Se8
mp-505515,Sr2Cu4Sb4
mp-505517,Ba1Nb4O6
mp-505526,Fe8Mo8O32
mp-505527,Ti20Si16
mp-505528,Nb24P8
mp-505531,Fe2S2
mp-505535,B16Ru22
mp-505536,Ce2Te4
mp-505539,Cr20As12
mp-505540,Ti4As4Rh4
mp-505541,V20As12
mp-505545,Lu8Fe4B24
mp-505551,In2P2H4O10
mp-505554,Sc4Fe8Si8
mp-505561,Na4Zn2P8H32O40
mp-505562,Cr2Cu2O4
mp-505570,Pa8H24
mp-505572,Al52Cr16Si16
mp-505577,Dy24Ge40
mp-505595,Fe12O16
mp-505597,Tb2Ni8P4
mp-505598,Zr2Ni8P4
mp-5056,Mn8Si4S16
mp-505600,Ta48Si16Ni32
mp-505603,Pb20S4O32
mp-505604,Gd4Ni4O12
mp-505611,Sr4Cu4Ni2S4O4
mp-505615,Sr18Eu6Rh6O36
mp-505618,Ba4Cu2W2O12
mp-505622,Mn4N1
mp-505626,Cr12P7
mp-505629,Cr48Si16Ni32
mp-505632,Cs4Fe4S8
mp-505633,Cs8Zn12S16
mp-505661,Cs4Rb2Fe2C12N12
mp-505662,Cs4K2Co2C12N12
mp-505663,Cs2Ti4Cl14
mp-505669,La8Co8O20
mp-505679,Hf4V8O28
mp-505680,Lu8Ge12Ru14
mp-505681,Sm8Si20Ru12
mp-505682,Dy24Te12
mp-505686,Gd6H18
mp-505692,Np10Ge8
mp-505693,Mg4Ge2B4Rh10
mp-505698,Sm2H36I6O18
mp-5057,Nd2Si4Au4
mp-505700,K16In16Se32
mp-505702,Pb8C4O16
mp-505713,Cs4Tm4Zn4Se12
mp-505720,Ho8Ni2B28
mp-505721,Rb12V4S16
mp-505727,N4Cl4O4
mp-505740,Eu4Ge2Se8
mp-505741,Ca9V6O24
mp-505743,Ga4B4Pb4O16
mp-505751,Mn16In16O56
mp-505759,Zr20Sb12
mp-505764,Nb36Co16Ge4
mp-505765,Ba20Co20N20
mp-505767,K16Na8In8Sb16
mp-505769,Eu2Cu4Sb4
mp-505771,K8Na4H20C8O32
mp-505772,Rb8Na4H20C8O32
mp-505780,Ge28Ir12
mp-505782,Cs8S4O16
mp-505784,Cs1Al1Mo2O8
mp-505785,Cu4P4H20O20
mp-505789,Ce4Ni14P8
mp-505794,Sc4H24N8Cl12
mp-505799,P8Pb12O32
mp-505802,Sn2Mo8O12
mp-505803,Mn2Fe2As2
mp-505804,Ti2Cu1Sb3
mp-505805,Pr4Ni14P8
mp-505806,Cs8C8
mp-505807,Nd5Co21B4
mp-505808,Ba4Er8Cu4O20
mp-505811,Fe4Cu4P4O20
mp-505812,Co6Ag4P8O28
mp-505814,Cs1Ba2Nb3O10
mp-505815,Cs4La8Cu4Se16
mp-505820,Ni4P4S4
mp-505822,Ti4Si4Ru4
mp-505824,Cs2Pd1C2
mp-505825,Cs2Pt1C2
mp-506,Mg1Pd1
mp-5061,Li10Re2O12
mp-5063,Y3Al9Ni6
mp-5065,Al8Si4O20
mp-5068,Dy4Zr4Sb4
mp-5069,La2Mn4Si4
mp-507,Si2Ni4
mp-5072,Rb4Hg2O4
mp-5075,Sc6Co2C8
mp-5077,Na4Li8Sb4
mp-5079,K8Sb8F32
mp-5080,Ba5Mg18Si13
mp-5081,Sm4Cu4S8
mp-5088,Na4Gd4O8
mp-5090,Ti4Fe2Se8
mp-5094,Co24Ge36Se36
mp-510,Ta32O64
mp-510001,Ca4Ni14P8
mp-510002,K6Sn3H18O18
mp-510011,La6Cu2Ge2Se14
mp-510022,Mn2H20Se2O18
mp-510032,Ge12Os8
mp-510040,Zr8Ni8Sn4
mp-510050,Dy4In32Pt14
mp-510055,Co4B4O10
mp-510057,Gd12Nb4S12O16
mp-510070,Sr18Ni6Rh6O36
mp-510073,Rb4Li4H16N8
mp-510075,Cs14Au10O4
mp-510080,Fe8O12
mp-510084,Ho8Ti12Si16
mp-510086,Ca8In4N4
mp-510087,Pd4N2
mp-510098,Eu1Au5
mp-510099,In6Au20
mp-510113,Mn40Ni16Bi32
mp-510122,Ce4Pu16Co12
mp-510125,Ce4Ni16Sn8
mp-510126,Ce6Ni4Sn14
mp-510128,U4H8O16
mp-510133,Sc2Fe8P4
mp-510152,Dy4Ni4Sn4
mp-510164,Fe4Sn2
mp-510173,Pu4Ga16
mp-510188,Hf12Ga12
mp-510198,Ir2Pb2
mp-510209,Sc10Pb6
mp-510219,Sn8Ru4
mp-510232,Nd24Co12Sn2
mp-510240,Rb8Ag16S12
mp-510246,Mn1P4H16N2O16
mp-510249,Ba3V39O54
mp-510250,Sr3V39O54
mp-510262,Cs6O2
mp-510264,K4Y4W8O32
mp-510268,Cs8Pd12S16
mp-510271,Co2H24Br4O12
mp-510273,Cs4Sb4O8
mp-510277,Ce12S8O12
mp-510280,Ce2Ag2Sb4
mp-510283,Cs4Ga4Se12
mp-510285,Ti66Se24
mp-510292,Cu2P2H12N2O10
mp-510294,Sr4Cu2W2O12
mp-510305,Mn4V4Sb4O24
mp-510306,Sc8Cr4B24
mp-510311,Ba2Zn2Pb2
mp-510321,Zr10Al2Sn6
mp-510322,U9Co45
mp-510324,Ce12Si8Ni24
mp-510328,Na4Cu20C24
mp-510338,Cs16Li8V8S32
mp-510341,Cs6Ge8Au2
mp-510344,Co8Hg8H8S8O44
mp-510350,Sb6N54
mp-510357,La16B16Br20
mp-510359,Ce8Sn16Rh8
mp-510366,K12Co4O10
mp-510369,Ce20Pb12O4
mp-510370,Cs4Al4Cu4F24
mp-510374,Gd4As4
mp-510378,Cs2Mn2Sb2
mp-510381,Fe3Ni1N1
mp-510382,Fe3Pt1N1
mp-5104,Ca4Zn4F16
mp-510400,Gd1Ir3
mp-510408,Mn2O4
mp-510409,Ti4Si4Ni4
mp-510412,Si12Ru16
mp-510421,Cr4O12
mp-510422,Si8Ni16P8
mp-510436,In1Pd3
mp-510437,In3Pd2
mp-510438,In10Pt10
mp-510439,In8Pt12
mp-510441,Y2In2Pt4
mp-510445,Ni20Sn10P6
mp-510453,Ag12Ru4O16
mp-510456,Zr1Mo2O8
mp-510458,H16C16N16
mp-510459,Mn4V4Cu4O16
mp-510464,Ce4I12O36
mp-510471,Gd4Cu4S8
mp-510473,Fe4H36C12N28O8
mp-510474,Na2Cu3H8C8O16
mp-510479,Ba4Eu8Zn4O20
mp-510482,Er2Ni8As4
mp-510484,Ca4Ni16Sn8
mp-510487,Ce2Mn2Sb2O2
mp-510488,Sm2Mn2Sb2O2
mp-510493,Ce10Ge6
mp-510494,La20Sn12
mp-510503,Nd10Sn6
mp-510508,Ba8Ir12O36
mp-510511,Fe4P4H16O24
mp-510519,Rb4V6O16
mp-510521,Y10Ga6
mp-510522,Zr10Sn6
mp-510528,Gd4Cu4Se8
mp-510531,Eu2Tl2Mo4O16
mp-510532,Fe4Co2As4H20O28
mp-510544,Sr4Sm8Nb8O36
mp-510547,Cu8H12Cl4O12
mp-510549,K9B36H36Br3
mp-510554,Nb24O58
mp-510557,Cs4N12
mp-510558,Rb4Sr2V8O24
mp-510564,Nd1In5Rh1
mp-510565,Cs8Ag4F16
mp-510566,La6Cu2Sn2S14
mp-510568,V4O10
mp-510569,Cs4Ce4Cu4S12
mp-510574,U2Sb4Au2
mp-510577,La4Ni4Sn4H4
mp-510579,Pr4Ni4Sn4H4
mp-510581,Pr2Ni2Sn2H4
mp-510582,Nd2Ni2Sn2H4
mp-510589,Mn2Cu2O4
mp-510592,Tb20Co4Sb8
mp-510596,Eu2Cu2Se2O2
mp-5106,Tb2Co2C4
mp-510606,Na3Fe9H18S6O42
mp-510607,Sr4Cr4O16
mp-510608,Zn4Cu4As4H4O20
mp-510613,Mn4Ni4As4
mp-510623,Fe12C4
mp-510624,Sr1Fe1O3
mp-510625,Cr3Cu3O6
mp-510633,Pb8C4Br8O12
mp-510641,Li4Fe4As4O16
mp-510642,Cu2Ni4P4O16
mp-510643,La2Mg4Cu18
mp-510646,Tl4P4Pb4S16
mp-510650,Ni2P4H16O20
mp-510654,Cu8P4H4O20
mp-510657,V2Cu6O8
mp-510659,V4Cu4Ag4O16
mp-510668,La2Fe2P2O2
mp-510670,Fe2H2O4
mp-510674,Eu12Nb4O28
mp-510687,Dy2Ag2Pb2
mp-510691,Hf10Sn8
mp-510696,Cs12Sn6Au21
mp-510697,Zn10B6Rh14
mp-510706,Er8Si18Ir26
mp-510709,Sr8As8H24O40
mp-510717,Ba6Co27O42
mp-510719,Sr4Ga4H16
mp-510724,As6Pb10Cl2O18
mp-510725,Sr2V6O14
mp-510727,In4Te4O12F4
mp-510729,Ca4Cu4As4H4O20
mp-510732,Mn2O4
mp-510741,Co1C4O4
mp-510742,Na8Li4Fe4O16
mp-510749,Ni4As4O16
mp-510752,Cu8O8
mp-510753,Ni1O2
mp-510755,Mn4As4O16
mp-510760,Li4Co4Si4O16
mp-510763,V4As4O20
mp-511,Pr4Ge4
mp-5112,Pr2Co4Si4
mp-5114,K12Hg2S8
mp-5121,Nd8Te16O44
mp-5122,Na12Al4P8
mp-5125,Na12Fe4Se12
mp-5126,Zn4S4O16
mp-5127,Li8Cu8O8
mp-5131,K8Co4S8
mp-5132,Y4P4O16
mp-5135,Dy2Co4B4
mp-5137,Zr4Sb2P2
mp-5141,Na16Se8O32
mp-5145,Ag18As6Se18
mp-5151,Cd16Ge4S24
mp-5152,La8Si4O20
mp-5154,Ho2Ni2C4
mp-5156,Th4P8O28
mp-5157,Ca2P4Ru4
mp-5158,K4N4O12
mp-5160,Ag2B2F10
mp-5166,Ca2As4Pd4
mp-5167,Sm2Ni4Ge4
mp-5168,Al4Si4P12
mp-517,Ta3Si6
mp-5173,Ce2Si4Au4
mp-5175,Na3In3O6
mp-5176,Y2Si4Ni4
mp-5177,Lu4Sn4Au4
mp-518,Ti10Re48
mp-5185,K8Be4F16
mp-5186,Sc4Ni4Sn4
mp-5189,Al3As3O12
mp-519,U4Sb4
mp-5193,Sr4Zr4S12
mp-5213,Cd4Sn4P8
mp-5215,Nd4Ni4Ge8
mp-522,Cu1Au1
mp-5223,Gd4Al4O12
mp-5226,K8Se4O16
mp-5227,Dy2Ni4P4
mp-523,Cr2S2
mp-5239,Nd2Si2Ru2
mp-5244,Ti4Sb2P2
mp-5245,Zn2C4N4
mp-5248,Na20Sn4As12
mp-525,Nb6Se18
mp-5251,Ca16C4N16
mp-5256,K2Cu2C4
mp-5259,Rb2Al2F8
mp-526,Ca1Tl3
mp-5260,Ho2Ge4Ru4
mp-527,Ba1Cd1
mp-5273,K3Pr3Te6
mp-5274,Th2Ti4O12
mp-5279,Ca6Te2O12
mp-528,U6Zn51
mp-5280,In4Ge4O14
mp-5282,Ag4C4O8
mp-5284,U2Cr4Si4
mp-5285,Sr4S4O16
mp-5292,Ca2Si4Ni4
mp-5299,La8Ru4O20
mp-530,Nd16Sb12
mp-530018,Ta27S50
mp-530027,Si24O52
mp-530074,B56C14
mp-530107,Ba6Mo36O56
mp-530251,Ti40Sb18Se6
mp-530274,Al23B50
mp-530316,Dy16Ti8O40
mp-530379,Tb16Ti8O40
mp-530391,Sr8Fe16S32
mp-530399,Li4Al20O32
mp-530480,Li19Fe20As20
mp-5305,Cu4As4S4
mp-530545,In32Ge8Se32
mp-530571,Na16Sn12O32
mp-530588,Dy8Cr24S48
mp-5306,Nb8Cr2S16
mp-530613,Li4Mg23B54
mp-530696,Ca40H15N20
mp-5308,La4Ta12O36
mp-530885,Rb16Sn16F47
mp-5309,K4Au4F16
mp-530925,Fe12Ni18S40
mp-530933,Li40P16N40
mp-531,K8Si46
mp-531036,Ba16Nb14S48
mp-531071,Na6Ta24O48
mp-5311,U4B4N4
mp-531103,Y2Zr24O51
mp-531110,Ca18Pr2F40
mp-531111,La12Mn10O36
mp-531197,Sr4Re12O36
mp-531265,Ca18B12N24
mp-531297,Ga32Ge8S32
mp-5313,Ho1Co3B2
mp-531358,Sr17Ta10S42
mp-531419,Mn16V16O52
mp-531523,Li2Ga10O16
mp-531533,Yb4Zr12F60
mp-531611,Mg2Al4B56
mp-531696,Ti18Zn2S32
mp-531792,Lu4Zr12F60
mp-531901,Ti11Fe13O36
mp-531949,Li23Mn20As20
mp-532007,Li47Cu7N18
mp-532016,Ca12Al14O33
mp-532027,Cd12Fe24O48
mp-532089,Ca20Er10F69
mp-532092,Ba16Bi16O45
mp-532249,Na22Ti20O42
mp-532270,Tl36Sb4Se24
mp-532273,Ba8Mo24S36
mp-532334,Na2W16O48
mp-532510,Al28Ni14O56
mp-532526,Li24Pd12O36
mp-532552,Na12Zr4Ni4P12O48
mp-532554,Al3Cu6Sb3H36O36
mp-532650,Ca8Mn6B6C2O30
mp-532676,Li2Mg2Al6Se12O48
mp-5327,Na8U2O10
mp-532701,Na6Mg6In2S12O48
mp-532767,K6Li1Fe24S26Cl1
mp-5328,Cd4P4S12
mp-5330,La2Al2Si4
mp-5331,Al3P3O12
mp-5334,Yb2Sb2Au2
mp-5335,U16Pd8S32
mp-5338,Zn8Se8O24
mp-5339,Cs2Na2Te2
mp-534,B39N6
mp-5342,Ga4Ag4S8
mp-5346,Lu2Cu4Si4
mp-5347,K1Al1F4
mp-5348,Mg6C6O18
mp-534863,Ca4Mg8Ti4Al8Si4O40
mp-534982,Al13Si5H14Cl1O34F4
mp-5350,Zn2Ga4S8
mp-5354,Er12Si48Ru16
mp-536,Th2Zn8
mp-5363,Hg8Te4O20
mp-5364,Yb6B6O18
mp-5365,Dy2Cu2Si2
mp-5369,Pr1B2Rh3
mp-5370,Er4Nb4O16
mp-5372,Rb4Fe4S8
mp-5376,Y8Ga24Pd2
mp-5377,Y2Ta2O8
mp-538,Ca4Ag4
mp-5380,Ca8P4O2
mp-5383,Nd2Ni2C4
mp-5386,Er2Si4Rh4
mp-5388,Zn4Sb8O16
mp-539,Ga8S12
mp-5391,Mg16Si8O32
mp-5392,Mg16Si8O32
mp-5394,La2S2F2
mp-540,Sc8Fe16
mp-540013,Li4Bi8P12O48
mp-540022,Mn2P2O8
mp-540050,Fe12P12O44
mp-540059,Li8Ni4P8O32
mp-540082,Mo8P12O48
mp-540093,Co4P4O16
mp-5401,Sr8B8O20
mp-540111,Fe4P4O16
mp-540118,Mn4P4O16
mp-540133,Li4Co4P8O28
mp-540138,Mo4P4O20
mp-540145,Fe2P10O30
mp-540169,Co3P4O16
mp-540188,Li2Mn2P4O14
mp-5402,Ca4Tl8O16
mp-540204,Co4P6O20
mp-540219,Li2Cr1P8O24
mp-540223,Li8Mn4P8O28
mp-540256,Ni4P4O16
mp-540257,Li4Co2P4O14
mp-540262,Co2P4O14
mp-540267,Cr2P4O14
mp-540270,Mo2P4O14
mp-540284,Cu2P2O8
mp-540287,Li4Cr2P4O16
mp-540292,Li4Cr4P4O20
mp-5403,Rb16Ti8O24
mp-540312,Li4V2P4O16
mp-540313,Li2Fe2P6O18
mp-540314,Fe2P6O18
mp-540331,Li4Mn4P16O48
mp-540332,Nb4P6O24
mp-540338,Mn4P8O28
mp-540391,Co4P4O16
mp-540395,Sn8P6O24
mp-540415,Li4Mn4P8O28
mp-540416,Mn4P8O28
mp-540421,Li4Mn2P4O14
mp-540433,Li2Fe3P4O14
mp-540438,Li2Mn2P6O18
mp-540439,Mn2P6O18
mp-540440,Fe4P8O28
mp-540447,Li2Ni2P6O18
mp-540456,Li4Cr4P12O36
mp-540462,Li4Cr4P4O16
mp-540469,Li2Co3P4O14
mp-540482,Li4Cr4P8O28
mp-540496,Cu4P12O36
mp-540530,Li2Co1P4O12
mp-540536,Mo8P12O52
mp-540537,Cr4Te8O22
mp-540538,Ga24Fe18
mp-540540,Pa4Br12O4
mp-540546,Er27Ni18
mp-540547,Sm8Co28
mp-540548,K8Co4P16O48
mp-540550,Na8H16Cl8O40
mp-540558,S20N16O12
mp-540566,V8Hg8O28
mp-540569,Cs2Cr10S16
mp-540572,N12Cl36
mp-540582,Ca4Cr8O16
mp-540583,Sr4Cr8O16
mp-540584,K4Pd2O4
mp-540585,Ba4Ga8Ge8O32
mp-540586,Tl8Sn4O12
mp-540591,Na8Fe4H16C20N24O12
mp-540592,Fe8Te12O36
mp-540593,Ca4Cr8O16
mp-540602,Rb4In4Mo8O32
mp-540610,K4U14O44
mp-540615,Nb6Se10Cl14
mp-540618,K12I4O20
mp-540621,Sr4Ga8Ge8O32
mp-540622,Rh8F40
mp-540624,Ni4H16I8O32
mp-540627,K4Ba2S24O24
mp-540631,K2Ta2Ge6O18
mp-540633,Rb2Nb2Ge6O18
mp-540634,Ta2Tl2Ge6O18
mp-540635,Ba2Sn2Ge6O18
mp-540636,W8O8F32
mp-540639,Fe1H8C4S4N6
mp-540640,Sr4Ti12O26
mp-540655,Fe18S18O54
mp-540656,Sb3S72I9
mp-540658,Na12Fe20O36
mp-540660,Nb32As24
mp-540665,Cu21As18Se39
mp-540671,Ti14Cl32
mp-540672,Ti14Br32
mp-540675,Se16Cl64
mp-540678,Yb12S16
mp-540685,V4Cd2O12
mp-540686,Cs4Pr4S8O32
mp-540687,Ge9Bi6Te18
mp-540688,Sr4In8O16
mp-540691,Ba6Y2Ir4O18
mp-540692,Ba6Sm2Ir4O18
mp-540696,Ca12Si8As16
mp-540701,V12As8
mp-540702,Fe21Se24
mp-540703,Cs8S4
mp-540707,Cs4Sn2Ge6O18
mp-540712,Fe12P8H12O44
mp-540714,Na4H32S4N4O24
mp-540724,Fe8Cu4S14
mp-540725,Cs1Be4Al4B12O28
mp-540730,Cs16Co8O24
mp-540739,Ba6Y2Ir4O18
mp-540740,Sr4Tb8Fe8O28
mp-540747,Nb48Si16Ni32
mp-540753,K4Ce4P16O48
mp-540755,Zr8Nb12Ge16
mp-540757,V4Cu2O12
mp-540760,Fe4P4Cl32
mp-540763,Ti4Mn8O16
mp-540771,Ba4Zr4S12
mp-540772,Er2Ni12P7
mp-540773,Ca8Ge4S16
mp-540782,V32As24
mp-540783,Os4O16
mp-540784,Rb4Ti12O26
mp-540785,P8C8F24
mp-540788,K8Mo12O40
mp-540789,Pb6I12
mp-540791,Si16Rh12
mp-540794,Ba6Sr2Nb4O18
mp-540796,Cs8Sn8O12
mp-540798,S12N8O56
mp-5408,Ag6As2O8
mp-540801,K6Mn2C12N12
mp-540803,Sr6Li8Sb8
mp-540804,Rb4Bi12S20
mp-540806,Ca6Ir3O12
mp-540807,C8S12N8
mp-540808,S16N16O12
mp-540809,Zr2Fe12P7
mp-540813,K3Re1C4N4O2
mp-540822,Cs6Zr4I18
mp-540828,Fe2Cl2O2
mp-540833,V8Co12O32
mp-540839,Cs4Pb4I12
mp-540841,U6Ni3O18
mp-540849,Cs1Hg1N3O6
mp-540850,Tl4P4F24
mp-540855,Rb24O4
mp-540856,Tm16Ga6Co2
mp-540861,K2Na6Al8Si8O32
mp-540864,V4Bi4O16
mp-540868,Ca12Si4Cl8O16
mp-540871,Na8Mn8Si8O28
mp-540879,Eu4B8O16
mp-540884,Y6Cl6
mp-540895,Cs2Co2C8O8
mp-540900,B24Pd12O48
mp-540903,Cd4C8S8N8
mp-540904,Th16I48
mp-540905,Y4Al4Ge4O20
mp-540912,As24Ir8
mp-540914,K12Mn4O12
mp-540915,Eu12Br4O16
mp-540920,Ca2P4H40C8N16O24
mp-540921,Cs4Cu4F16
mp-540922,Cr8Te24
mp-540938,Pb15I6F24
mp-540943,Se8Br8
mp-540949,Ba6Sr2Nb4O18
mp-540951,Na4Sr2P8O24
mp-540958,Ba4Mn4F20
mp-540965,Na8Li12Fe4O16
mp-540969,V4Zn2O12
mp-540977,Bi20I4O28
mp-540981,Cs4H4S4O16
mp-540984,Te6Mo1O6F30
mp-540991,Ba2Ni18As10
mp-540997,Fe2Te2Cl14
mp-540998,Fe2Te2Br14
