mpid,formula
mp-20624,La2Zn6Ge3
mp-20626,Dy2Ti2Ge2
mp-20627,Yb1Ga5Co1
mp-20629,U2Co4P4
mp-20630,Ho1Mn6Sn6
mp-20632,U1Ga2
mp-20635,Tb1In5Rh1
mp-20637,Sm2Cu2Pb2
mp-20639,Ba2Mn2Ge2
mp-20641,Mn6Co6O18
mp-20642,Nd2Mn24
mp-20644,Pu8Pt16
mp-20645,Tb4Si4Ru4
mp-20646,Sm2Mn4Ge4
mp-20647,Nd4Sc2Si4
mp-20649,Y2Mn4Ge4
mp-2065,Mn4S4
mp-20650,Ce2Cr2Ge6
mp-20651,Tm4Fe4O12
mp-20652,Pb4F12
mp-20654,Gd4In2Pd4
mp-20655,Sm4Ge4Ru4
mp-20656,Dy2Mn24
mp-20657,Li8B4Pd12
mp-20659,Sr18Ni6Pb6O36
mp-2066,Eu1Cu5
mp-20660,Np8Al16
mp-20661,Ti4Pb2C2
mp-20662,Sn16Pt4
mp-20663,Tm2Cu2Pb2
mp-20664,Mn4Sb2
mp-20665,Ce3In3Cu3
mp-20666,Sm4In8Rh4
mp-20669,Ca8In4
mp-20670,Yb2Mn4Ge4
mp-20671,U4Co4Ge4
mp-20673,Mg1Fe6Ge6
mp-20675,Ho4Si4Rh4
mp-20677,Gd2Cu4Si4
mp-20679,Co3Sn1C1
mp-20683,Cu6Se4
mp-20684,Pr3Al1N1
mp-20685,Cr6Ge2
mp-20686,Ho4In2
mp-20687,Sr4Lu2Ru2O12
mp-20689,Nb6B4
mp-20690,Nd2Fe2Si2
mp-20692,Mn4Ge4N8
mp-20693,In3Fe6O12
mp-20694,K8Pb8O12
mp-20695,Zr3In1
mp-20697,Zr4Ni4Sb4
mp-20698,Li2Co2As2
mp-20700,Gd2Si4Ir4
mp-20702,Sm1V1O3
mp-20703,Dy6Co12Sn10
mp-20704,U2Mn8Al16
mp-20705,U4Sn2Ru4
mp-20706,Eu2P2Pd2
mp-20707,Gd4Cu8O16
mp-20708,In6Ni9S6
mp-20712,Eu4Ge4
mp-20714,Fe2Sb4
mp-20715,Pr4In2Ge4
mp-20716,Pb2Se2O6
mp-20719,Eu1Hg2
mp-20720,Ni4Pb8N24O48
mp-20721,Np2Te2As2
mp-20722,Ce2Fe2Ge6
mp-20723,Ca4Pb2Au4
mp-20725,Pb2O4
mp-20727,Sb2Pb1O6
mp-20728,Gd2Ni4B4C2
mp-20729,La1In3
mp-20730,Hf4Co8Sn4
mp-20732,Eu4As4Pt4
mp-20733,Er4Si4Ir4
mp-20735,Ce3Sn1
mp-20737,K2Na2Eu2Nb2O10
mp-20738,Fe1Si2
mp-20739,Dy4Ge4Pt4
mp-20740,Tl16Te12Pb4
mp-20742,Eu4P4Se12
mp-20743,La2In2Pd4
mp-20746,Yb4In8Au4
mp-20747,Li2Si6Pd2
mp-20748,Dy8In2Ni4Ge8
mp-20750,Tb3Sn1C1
mp-20752,Ce2Sn12Ru8
mp-20753,Ce4Co4C8
mp-20754,Li4Ce4Sn8
mp-20757,Mn2Al2Ge2
mp-20758,Cr16Co8O32
mp-20761,La2Co2Ge2
mp-20762,U2Sn2Pd2
mp-20764,Yb4Ce4Se12
mp-20765,Np4Si4
mp-20768,Zn4Fe4Sb4
mp-2077,Dy1Mg1
mp-20773,Pu1As1
mp-20775,Ce4Dy4S12
mp-20776,U2Co4Ge4
mp-20777,Sm4Co4Ge4
mp-20778,Dy4Be4Ge2O14
mp-20779,Li4Ce2Sb4
mp-2078,Ti2Cu2
mp-20781,Rb1Hg1N3O6
mp-20784,Ta6Pb2S12
mp-20785,Nd2Fe4Ge4
mp-20790,In2P2S8
mp-20791,Mn2V2As2
mp-20793,Ga2Fe1S4
mp-20797,Yb4Nd8S16
mp-20799,Er8Re4C8
mp-20802,Eu2P4Os4
mp-20803,U2Sb2As2
mp-20805,Pd4Pb4F16
mp-20806,Gd2Cu4Ge4
mp-20808,Nd3Pb1C1
mp-2081,Tl16Te16
mp-20810,Ca4Pd2W2O12
mp-20811,U8Co8Si8
mp-20812,In4N4
mp-20814,Dy2B4C4
mp-20815,Sn2Pb2F8
mp-20816,Gd8Al4Ge8
mp-20817,Ge4Pt4Se4
mp-20819,Er4Ge4Pd8
mp-2082,P4Ir8
mp-20820,Pb4N8O24
mp-20821,Np1Ga3
mp-20822,Tb2Mn2Si2
mp-20826,Cu2Te2
mp-20828,Pt3Pb1
mp-2083,Sn8Ir4
mp-20830,In6Se9
mp-20831,Gd16Sb12
mp-20834,Ce4Sn4Pt4
mp-20835,Ce3Sn3Ir3
mp-20837,Gd2Mn4Ge4
mp-20838,Ca2In8Ir2
mp-20839,Ni4N1
mp-2084,Si40Ir24
mp-20842,Nd2Mn2Ge2
mp-20843,Sr8In4Pd8
mp-20848,Tm1In1
mp-20849,Pd3Pb1
mp-2085,Pr8Co16
mp-20852,Nd4Mn4O12
mp-20854,Ni3Pb3F18
mp-20855,Eu2Sb24Ru8
mp-20856,Eu2Fe8P24
mp-20857,Co4B4
mp-20861,Cr4Ge4
mp-20863,Sb16Pt16O56
mp-20864,V4Ni8Sn4
mp-20865,Y2Cu2Pb2
mp-20866,Ge4Rh4
mp-20867,Eu2Al4Ga4
mp-20868,Fe8W4
mp-20869,Gd2Ti2Ge2
mp-20870,Dy4In2Pd4
mp-20872,Sr2Al4Pb4
mp-20874,Eu1B6
mp-20875,Tb3In3Rh3
mp-20877,Nb4Co4B8
mp-20879,Ca2Hg2Pb2
mp-2088,Ce8Al16
mp-20880,Nd2Ag2Pb2
mp-20881,La2Ni2B2N2
mp-20883,Fe6Sn2
mp-20885,Fe4P1
mp-20886,Ce4Zn4Sn4
mp-20887,V16Sn32
mp-20888,Tm4Ge4Ru4
mp-20889,Hf4Sn4Pt4
mp-20890,Eu2Fe4As4
mp-20892,Zr4Fe4P4
mp-20893,Ge3O6
mp-20896,Tm4In4Ni16
mp-20899,U1Ga3Pd2
mp-2090,Fe1Co1
mp-20902,In2Ag2P4Se12
mp-20903,Pr1In3
mp-20905,Os4S8
mp-20906,Ho2Co2C2
mp-20907,La4In2Rh4
mp-20908,Ce2B4C4
mp-20909,La3In1
mp-2091,V6B4
mp-20910,La2Ge6Ir2
mp-20911,La1In5Ir1
mp-20913,U2Ge2S2
mp-20914,Nd4In8Ir4
mp-20916,V10Ge6
mp-20917,U4Fe6Ge2
mp-20918,Er2Ti2Si2
mp-2092,Ce1Pd3
mp-20920,Tb1In3
mp-20921,Ba3Mn1Nb2O9
mp-20922,Dy3Ga1C1
mp-20923,Eu4Sb4Pt4
mp-20924,U2Fe4Si4
mp-20925,Co12C4
mp-20928,Sb4Ru2
mp-2093,Pr3Al1
mp-20932,Nb4Ni4P4
mp-20933,Ce2Co4Ge4
mp-20934,Pu4Si8Tc6
mp-20935,Zr3Sn3Ir3
mp-20937,Cr12C8
mp-20939,Pr1Pb3
mp-20941,U1In3
mp-20942,Ba2Tl1Cu1O5
mp-20943,Te1Pb1
mp-20946,Ba1Y1Fe2O5
mp-20948,Nb4Ni4P8
mp-20949,Mn4Si4Ni4
mp-20950,Nd2Si4Pt4
mp-20951,Gd1Co1O3
mp-20952,Ti4Ni4Sb4
mp-20954,Dy2Ti2Si2
mp-20956,Gd2Si4Ni4
mp-20959,Ce4In2Ge4
mp-2096,Yb4Mg8
mp-20960,In16Ni8S32
mp-20961,Eu2Pd6S8
mp-20963,Tb3Pb1C1
mp-20964,La4Ni2Ir2O12
mp-20965,Gd1Cd2
mp-20966,Ba8U4Co4O24
mp-20967,Gd1B1Pd3
mp-20969,Np4Sb4
mp-20971,Sn1Pt3
mp-20972,Yb1In5Co1
mp-20975,Ce1In5Ir1
mp-20976,Eu8B16Ir16
mp-20978,Ho3Tl1C1
mp-20979,Tm3Mg3In3
mp-2098,Ce8Os16
mp-20980,Na2Nd2Ti2O8
mp-20984,Ce3In1
mp-20985,Ta2Pb2S4
mp-20988,Cs8Li4Cr4C24N24
mp-20989,Ba1Gd1Fe2O5
mp-20990,Pr3In1N1
mp-20992,Ce3In1C1
mp-20994,Ta2O4
mp-20995,Eu16As12
mp-20996,Dy1In5Rh1
mp-20997,In1Ni1
mp-20998,Li3Ca3Pb3
mp-20999,La3In1N1
mp-21000,Dy2Mn4Ge4
mp-21002,La4In8Rh4
mp-21003,Y8Re4C8
mp-21006,Ce2Ni4As4
mp-21007,Sm3Sn3Pt3
mp-21008,Ni3Ge1
mp-21010,Pr4Sn4Ru4
mp-21011,Ce16As12
mp-21013,Cs8Li4Fe4C24N24
mp-21014,Dy4Sn4Pd8
mp-21015,Ho2Cu2Sb4
mp-21016,Fe4As4O16
mp-21017,Y3Pb1C1
mp-2102,Pr4Ge4
mp-21022,Nd3In1N1
mp-21025,Nd4Cu4O10
mp-21028,Er3Tl1C1
mp-21031,Pd3Pb1C1
mp-21033,La2Ge4Pd4
mp-21037,U8Fe4S20
mp-21038,Dy3Mn3Ga2Si1
mp-21039,Pb1S1
mp-21040,Zr4Fe6Ge2
mp-21041,Tb2Fe8P24
mp-21044,Nd4Ge4Rh4
mp-21046,U2Ge4Ir4
mp-21048,Cr4P4
mp-21049,Gd8Mg16
mp-2105,Hf6Si4
mp-21050,U8Fe16
mp-21052,Tb4In2Pd4
mp-21053,U2Fe8P24
mp-21054,Pr3Sn3Pd3
mp-21055,Ce4Ge8
mp-21057,La2Ge4Pt4
mp-21058,Mn3In1C1
mp-21061,Gd2Sb2Pd2
mp-21062,Yb3Mn3Ge3
mp-21063,U4S3
mp-21064,Eu2Ni4B4C2
mp-21065,Si4P8
mp-21066,Ta4Mn4P4
mp-21068,Ca2In4
mp-21069,Y4Si4Ru4
mp-21070,Nd2Ge4Pt4
mp-21073,Ho4Ge4Ir4
mp-21075,Hf4C4
mp-21076,Eu1Rh3C1
mp-21077,La4Ni4Ge8
mp-21079,Tb2Ge4Ru4
mp-2108,Ti10Si6
mp-21081,Sc4Ni4B16
mp-21082,Dy2Ge4Ru4
mp-21083,Ba4Yb8Co4O20
mp-21084,In24Ga8Pt4O32
mp-21085,Pu1Pd3
mp-21087,U1As1
mp-21089,Ce2Mn4Ge4
mp-2109,Ce8Pt16
mp-21090,Mn2Ni2Ge2
mp-21092,In2Ni4
mp-21094,In2Fe2O6
mp-21096,Ca2Mn2Si2
mp-21097,K2La2Ge2Se8
mp-21098,U1Pb1
mp-21100,Cr4B4Pb4O16
mp-21101,U2Si4Pt4
mp-21102,Yb8Al4B24
mp-21103,U4Pd4Se12
mp-21108,U24Fe4
mp-21109,La2Al8
mp-21111,Nd3Sn3Pt3
mp-21112,In16Fe8S32
mp-21113,Y2Fe4Ge4
mp-21115,Ce4Si4
mp-21116,Ce2Co2Ge6
mp-21117,Fe4Ge8
mp-21119,Ce4Ni4Sn4
mp-21122,Nd2Sb4Pd2
mp-21124,Sr4In16Pt4
mp-21125,Lu4Mn4O12
mp-21127,Eu1B2Rh3
mp-21128,Ca3Pb1N1
mp-21130,Np2Co4Si4
mp-21132,U2Ge4Rh4
mp-21133,Np2Mn4Ge4
mp-21134,K4In8Au16
mp-21135,Pr3In1O1
mp-21136,Ce6Ni4B4N6
mp-21137,Ca4Pb2O8
mp-2114,Y4N4
mp-21140,Ce1Sb1
mp-21141,Fe4Cu2Ge4
mp-21143,Ce1P1
mp-21144,Tb4Co4Ge4
mp-21145,Sr1Fe1O2
mp-21149,Gd2O4
mp-21152,Pu8Mg4
mp-21153,Er4Ge4Ir4
mp-21154,Tb4Mn4Ge4
mp-21155,Dy4Mn4Ge4
mp-21156,Tb1Pb3
mp-21158,Ce3Al3Pd3
mp-21159,Dy4Ge12
mp-2116,Zr8Mn16
mp-21161,Sm4Sn4Pt4
mp-21163,Si4Pt12
mp-21165,Pd8Se8
mp-21167,Ni6P3
mp-21168,Eu1Ga2
mp-21169,Ce4Ni2B20
mp-2117,Tb4N4
mp-21170,K4Pb8
mp-21171,Mn4Ga4Co8
mp-21172,Pu1Pb3
mp-21173,In16Co8S32
mp-21175,Ta4Ga4Ni8
mp-21176,K2Ce2Ge2Se8
mp-21177,Tm1In3
mp-21178,U8Co12Si20
mp-21179,Ni2W2O8
mp-2118,Rh8N24
mp-21181,Yb4Ni4B16
mp-21182,Sc12P8
mp-21185,Cd6P4
mp-21186,Mn3Rh1N1
mp-21188,Ce4Ni4
mp-2119,Tb2C4
mp-21190,Pb2S2O6
mp-21191,U4Si4Pd4
mp-21194,Nd2Ge2Ru2
mp-21195,Gd2Al16Cr8
mp-21197,Nd1In3
mp-21198,Dy2Ag2Sn2
mp-21199,Na6Ge8Pt8
mp-2120,Ho2Ag4
mp-21200,Pu1Ga2
mp-21201,La1Ga3Pd2
mp-21203,Tb2Co2Si2
mp-21204,Zr2Ni2P2
mp-21205,Tm4In2Pd4
mp-21207,La2In2Ni4
mp-21208,Rh3F9
mp-2121,Sc1Al3
mp-21210,In4Sb4
mp-21211,In4Fe4Co8
mp-21214,Pb1Se1
mp-21215,In1Pd1
mp-21217,U4Rh4S12
mp-21220,Ca2In8Rh2
mp-21221,Pr2Fe4Ge4
mp-21222,Sm4In2Ge4
mp-21224,Sm2Ge4Ru4
mp-21227,U6Ti2Sb10
mp-21228,Sr2Cu2Se2F2
mp-21229,Eu2Si4Au4
mp-2123,Nb6Au4
mp-21230,Gd4Co4B16
mp-21231,Fe1Sn2C6N6
mp-21232,Tm3In3Rh3
mp-21233,Ti3In1N1
mp-21234,Eu2Zn2Si2
mp-21236,Ba4P4Pt4
mp-21238,Th4Si4
mp-21239,Fe1Pb2C6N6
mp-2124,Ho16Sb12
mp-21240,Gd2Si4Rh4
mp-21241,Cr4Re2O12
mp-21242,Li3Yb3Pb3
mp-21243,Tl1Hg1N3O6
mp-21244,Cr3Rh1N1
mp-21245,Ce4Pt4
mp-21248,Nb4Si4Ir4
mp-21249,Y2Mn2Si2
mp-21251,U1Ga5Ni1
mp-21252,Gd1Co3B2
mp-21253,Eu1Mg1
mp-21258,Eu4In8Pd4
mp-2126,Hf1Ir3
mp-21260,Fe3Sn3
mp-21266,B3P3Pb3O15
mp-21267,Yb4In2Pd4
mp-21268,Si4As8
mp-21269,U4Al2Co4
mp-21270,Li4Fe4Ge8O24
mp-21271,Pr2Mn2Ge2
mp-21272,Er4Ni4Sb4
mp-21273,Fe2Te2
mp-21274,V4In8O20
mp-21277,Gd2Si4Pt4
mp-21278,Ce4In8Ir4
mp-21279,Eu4Si4
mp-2128,Sn16Pd4
mp-21280,Ba1Pb1O3
mp-21281,Th2Mn4Ge4
mp-21284,Li2Mn2As2
mp-21286,Mn4Co4Ge4
mp-21287,Gd2Si4Ag4
mp-21288,La4In2Ge4
mp-21289,Ti1Zn3
mp-2129,Nd4Ge8
mp-21290,Ho3In3Pt3
mp-21294,Y4In2
mp-21295,Nd4In2
mp-21296,Pt2Pb8
mp-21297,Li4Sn16Ru4
mp-21298,Np4Si8
mp-213,Ca1Pd1
mp-2130,Lu8Ni16
mp-21300,Yb20Ge16
mp-21305,Gd1Ni5
mp-21308,Tb3In3Pd3
mp-21309,Mg4Te4Pb8O24
mp-21310,Tb4Ge4Ru4
mp-21315,Pu1Ni5
mp-21316,Ta4Si4Ir4
mp-21318,Pt4Pb8
mp-21319,Ce3Tl1C1
mp-2132,Cr4N4
mp-21320,U3Ga3Ni3
mp-21323,Dy4Ge4Ir4
mp-21326,La4Ni2O8
mp-21327,Rb12Ir4N24O48
mp-21328,Hf4Sn4
mp-21330,Eu2Ag2As2
mp-21335,U2Te4
mp-21336,Ta4Fe4P4
mp-21337,U4Sn2Pd4
mp-21338,U3Mo18S24
mp-21339,Ce2Co2Ge2
mp-2134,Er1Al3
mp-21340,Hf4Ge4Pt4
mp-21342,V6Sn2
mp-21343,Ce1B6
mp-21344,Cu2Ge2O6
mp-21345,La4Ge4
mp-21346,U6Si4
mp-21347,Co4B4Mo4
mp-21348,Ba4Eu2Ta2O12
mp-21350,Pr4Mg2Ge4
mp-21351,Dy4In2
mp-21352,Na4In8Au4
mp-21354,Eu2Cu2S2F2
mp-21355,Cr4Te2O12
mp-21356,Eu2Cu2Se2F2
mp-21357,U4Fe4Sn2
mp-21359,Sb4Rh8
mp-21360,Nd4In4Cu8
mp-21363,Tb2Fe2Si2
mp-21366,Yb2Ge4Ru4
mp-21367,La4In8Pd4
mp-21369,W6O2
mp-21370,Ba8Eu4Sb4O24
mp-21371,V4Co4Si4
mp-21372,Ce2P2Ru2O2
mp-21373,Eu2Cu2P2
mp-21375,Ce3Mg3Ga3
mp-21376,Nd4Cu2O8
mp-21378,Ho4Mn4Ge4
mp-21379,Sm3In3Ir3
mp-21380,Pt2Pb2
mp-21381,Th1Pb3
mp-21382,Dy4Al2Ge4
mp-21383,Eu2Si4Rh4
mp-21385,In3Ni2
mp-21386,Eu3P6Ir6
mp-21387,Ce3In3Pd3
mp-21388,U2Cu4Ge4
mp-21389,Eu3Au1O6
mp-21390,La8In4Cu4Se20
mp-21391,In4As4
mp-21392,Tb3In1C1
mp-21393,Ce6Al2
mp-21394,Eu4O4
mp-21398,Ho1In5Co1
mp-21399,Ce2Mn2Ge2
mp-214,Zr1Ru1
mp-21400,Ga3Pt2
mp-21401,Tb4Sn4Pd4
mp-21403,Co1Cu1P2O7
mp-21404,Na4Co4F12
mp-21406,Eu12Ta4O24
mp-21407,Eu1Al9Co2
mp-21408,Gd2Si4Os4
mp-21412,Ce3Tl1
mp-21415,Dy2Ni4Ge4
mp-21416,Pu8Al16
mp-21417,Eu2Ge4Ru4
mp-21418,Mn4Sn4Pt4
mp-21419,Ce8Mg16
mp-2142,Te8Os4
mp-21420,Nd2Mn4Ge4
mp-21424,Tb4Ni4Ge4
mp-21425,U4Ni4Sn4
mp-21426,Dy2Fe4Ge4
mp-21427,Gd1Pd3
mp-21428,Th8In4
mp-21429,U2Co4Si4
mp-2143,U4Se4
mp-21430,Yb1Pb3
mp-21431,Ho1In3
mp-21433,Tb2Ti2Ge2
mp-21434,Co6C6O18
mp-21436,Gd2Cu2Sn2
mp-21437,Fe4Te2O12
mp-21439,Yb4Mn4Si4
mp-21440,Nb3Cr3Ge3
mp-21441,Ce4Si4Ir4
mp-21443,Ce4Pd4Pb2
mp-21446,Ba9Pb27
mp-21447,Nb8Co2P2
mp-21449,Nb4Co4P4
mp-2145,Er1Si2
mp-21450,Nd4In2Pd4
mp-21453,Pr4Sn4Pt4
mp-21455,Eu4Al4O12
mp-21458,Gd3Cd3Cu3
mp-21460,Ce4In8Pd4
mp-21463,Pr2Ti2Ge2
mp-21464,Co4Re4B4
mp-21468,Pu1In1
mp-21469,V4Co8Sn4
mp-21473,Gd2Ni4P4
mp-21474,Eu1Mn2P2
mp-21475,Sm4In4Cu8
mp-21478,U1Cu2P2
mp-21481,Pr3Pb1
mp-21482,Np1In3
mp-21483,Nd3In1
mp-21484,Pu1Ge3
mp-21486,Tm4In2
mp-21487,Eu4In8Rh4
mp-2149,Np8Ir16
mp-21492,Ce3In3Ni3
mp-21493,U2Ga8Ru1
mp-21494,U3Co3Sn3
mp-21496,Li2La8Cu2O16
mp-21498,Fe4Ni8C24N24
mp-21499,Yb3In3Pd3
mp-21500,Yb4In2Cu4
mp-21502,B4Rh8
mp-21503,Y3Mg3In3
mp-21504,V16Ga4Se32
mp-21505,Y3Ag3Pb3
mp-21510,K8Na4In4As8
mp-21518,Ce3Mg3Tl3
mp-2152,Y1Ni5
mp-21522,Fe4Ni8B4O20
mp-21523,La4In16Au8
mp-21527,Na8Sc4Cu4F28
mp-21529,La12Ga8Ni8
mp-21537,Ce4In16Au8
mp-21539,Ca2Cr4Cu6Sb4O24
mp-2154,Ce4P4
mp-21542,K4Ce2Ta10O30
mp-21545,Yb4Fe4Ge8O28
mp-21548,Er2Si4Ni20
mp-21549,Li4Cr4Ge8O24
mp-21556,Ce12In8Ru8
mp-21557,K12Ce4P8S32
mp-21560,Cu4As8Pb4O28
mp-21562,Sm12In4Se24
mp-21567,Sm4Al12Pb8O32
mp-21568,Ba4Sm8Cu4O20
mp-21569,Hf12Re12Si24
mp-21575,Pr12In4Se24
mp-21576,Sc24Te12
mp-21577,Na24In8P16
mp-21581,Tb4Fe24Sn24
mp-21582,Nd8In10S26
mp-21584,Ta22Co4Se16
mp-21589,Ga18Ni26
mp-2159,Dy4Te4
mp-21591,Zr12Cr12Si24
mp-21596,Ba12Ge16
mp-21597,Ce12Ge8Rh8
mp-21598,Si8Ni16As8
mp-21600,Nb4Ni8B4O24
mp-21606,Ti12Mn12Si24
mp-21611,Na8In4Cu4F28
mp-21613,K10Pb48
mp-21616,Mn8Be6Ge6S2O24
mp-21618,Nd4Al12Pb8O32
mp-21620,U8Si20Tc12
mp-21621,Y24Te8Rh4
mp-21625,Y8Ga36Co12
mp-2163,Ho1Rh1
mp-21635,Ce2Mn4Ge8O24
mp-21650,Li8Ni4Ge12O32
mp-21651,Ce20Ge8Ru4
mp-21652,Sr8Ca1Cu4Re3O24
mp-21656,Ta22Fe4Se16
mp-21657,Tl20Se12
mp-21659,Hf12Nb8Ge16
mp-21660,Hf20Ga40Co20
mp-21661,Y4Si12Ni20
mp-21662,Ti12Fe12Si24
mp-2167,Dy1Ag1
mp-21670,Th4In4Cu20
mp-21674,Pu20Ir16
mp-21677,Ca6In8Ni16
mp-21681,Nb20Ge16
mp-21684,Ce5Cu19P12
mp-21689,Ce4Ge12Pd20
mp-21693,Ce20Sn16
mp-21695,Ce4Ni48B24
mp-217,Er1Tl1
mp-2170,Li2Pt1
mp-21701,U4Fe20Sn4
mp-21703,Na12Ti4P12N4O36
mp-21707,Er16Cr8S32
mp-21712,Tb8Ti12Ge16
mp-21718,Sr8In16Pt12
mp-21719,Sc8V12Ge16
mp-21724,Zn8Si8Pb8O32
mp-21727,Cu4Ge20Pb12O56
mp-21739,Sc12Co12Ge24
mp-21742,Ba20Al4Ir8O44
mp-21748,Tb6Si18Rh30
mp-2175,Tl4F4
mp-21750,Lu6Ge26Rh8
mp-21751,Nb12In4Se48
mp-21759,Mo20Pb4O32
mp-21760,Rb16In16Sb24
mp-21762,Na12Mn6Ga6F42
mp-21763,Nd6Cu24P12
mp-21765,Pd34Se30
mp-21774,Ca8Sn20Pt12
mp-2178,Yb2Ga4
mp-21780,Sm6Si18Rh30
mp-2179,Ti1Re1
mp-21793,Ho6Si18Rh30
mp-21795,Yb4Ga32Co8
mp-21799,Ta40P24
mp-2180,Hf8Sb16
mp-21806,Y4Ni20Ge12
mp-21810,Tm10Ge20Rh8
mp-21813,U8Nb12Ge16
mp-21816,Ho10Ge20Rh8
mp-21820,Yb8Sn20Pt12
mp-21823,Mn8Pb16O32
mp-21826,U4Ni20Ge12
mp-2183,Th4Se4
mp-21839,Ba8Ge40Au6
mp-21844,U1Tl3
mp-21845,Fe1Pd3
mp-21849,Eu2Si4Ir4
mp-21850,Fe3Sn1C1
mp-21851,Mn4Si4Ir4
mp-21852,Nb6Pb2S12
mp-21853,Sm4In8Ir4
mp-21854,Nd3Tl1C1
mp-21859,Cu2As4
mp-21861,Cu24Te8O48
mp-21862,V1Ru3C1
mp-21863,Pd9Pb6S6
mp-21865,Fe4Cu8Sn4
mp-21866,Dy4In2Au4
mp-21868,Ba2Lu1Cu3O6
mp-21869,Gd2Sn12Ru8
mp-2187,Ti2Sb2
mp-21870,Pr4In2Pd4
mp-21871,Ce4Cr4S12
mp-21872,Pr4Lu4O12
mp-21875,Y8Ga2Co8
mp-21877,Mn4Ge2O8
mp-21878,Ce2Co8B2
mp-21879,Ba8Ce4Pt4O24
mp-21882,Ce2Fe4Ge4
mp-21883,V4Ga4Fe8
mp-21884,Eu2Ga8
mp-21885,Ca8In4Pt8
mp-21887,Nd3In3Pd3
mp-21888,Tm3Sn1C1
mp-21889,Th2Ge4Pt4
mp-21890,Nd2Co2Si2
mp-21891,Pr1Si2Mo2C1
mp-21893,Mn4Te8
mp-21894,Li4Sn16Ir4
mp-21897,Yb4In16Pt4
mp-21899,U4Zn4Ni16
mp-219,Mo1P1
mp-21900,Ce2Si4Ir4
mp-21902,Th4Fe2B20
mp-21904,Pb8S16O24
mp-21906,U20Si16C3
mp-21907,Nb2Si2As2
mp-21910,Nd3Al1N1
mp-21911,P4Ru8
mp-21915,Ce6Co8Sn26
mp-21916,Sm6Ni24P12
mp-21918,Ba4Co40As24
mp-2192,B2Pt2
mp-21931,Sc44Al8Ge32
mp-2194,Ti1Se2
mp-2195,Lu1Mg1
mp-21950,Tb16Mo16O44
mp-21951,Er6Co58Si8B20
mp-21952,Eu4In32Rh8
mp-21963,Y2Tl10Cu4N24O48
mp-2197,Ba1Hg1
mp-21975,In16Ag36
mp-21985,In12Cu28
mp-220,Th1Ni2
mp-22002,Sm6Co12Sn10
mp-22004,Yb3Tl1C1
mp-22006,V2Mo2O10
mp-22008,Eu4In16Pd4
mp-22009,Pb8Se8
mp-2201,Pb4Se4
mp-22010,Ta4Cu2O12
mp-22012,Tb1Mn6Ge6
mp-22014,Sc4Si2B4Ir10
mp-22015,Fe4Co8C24N24
mp-22017,La4In8Ir4
mp-22019,Yb12Sb20O48
mp-22026,Ce2Ni4Sn4
mp-22027,Mn4Sn4Au4
mp-22028,Gd3Mg3Pt3
mp-22029,Mn4Ni8Ge4
mp-22030,Eu4B4O12
mp-22032,Tb3In3Ir3
mp-22034,Pr2Fe2P2O2
mp-22035,K4Fe8S12
mp-22036,Zr4Sb4Pd4
mp-22038,Rb1Fe1Se2O8
mp-22040,Sn28Ir12
mp-22041,Ho4Ge4Ru4
mp-22043,Tl1Cd1N3O6
mp-22048,Pt4Pb2O8
mp-2205,Lu1Pd1
mp-22050,Hf4In10
mp-22051,Lu4Ge4Ru4
mp-22055,Tb4Mn4O12
mp-22056,Y4In8Ni4
mp-2206,Lu8Co16
mp-22060,Nb6In2
mp-22062,Yb8As12Rh14
mp-22063,U4Cr4S12
mp-22064,Cr6As3
mp-22065,U4Ge4Pt4
mp-22066,Dy2Cu4Ge4
mp-22068,Nb6Pb2
mp-22071,Sb32O64
mp-22074,Ce4Ta4O16
mp-22076,Na2Fe2W4O16
mp-22077,Gd6Pd4
mp-22081,Ho4Mn4O12
mp-22084,Zr1Mn6Ge6
mp-22087,Ta1Ru3C1
mp-22089,Hg16Os16O56
mp-2209,Ce1Ga2
mp-22091,Na2Zr4Co2F22
mp-22094,Tl16Ru16O56
mp-22095,Ga8Pt4
mp-22097,Mo2Rh4O12
mp-22099,Ba2Ho2Co4O11
mp-2210,Zr1Cu1
mp-22101,Dy4Mn4Si4
mp-22103,Dy4Mn4O12
mp-22106,Nd4Ni4O12
mp-22108,Ho2Ti2Ge2
mp-2211,V6Pt2
mp-22114,Er4Si4Rh4
mp-22115,Tb4Sb4Rh4
mp-22116,Eu1Ge2
mp-22117,Gd1B2Rh3
mp-22118,Rb8Co4Pb4N24O48
mp-22119,U4Pd8S16
mp-2212,Sc1Co1
mp-22124,Fe8W4O24
mp-22125,Np2Co4Ge4
mp-22129,Dy4Ga4Pd4
mp-2213,Fe1Ni1
mp-22131,Sm4Ga16Co4
mp-22133,Eu2Zn4Si4
mp-22136,Co8Ge8O24
mp-22137,Dy4Co4O12
mp-22138,Gd2Cd6
mp-2214,Tm4Mg8
mp-22140,Pu4Pd4
mp-22141,Ba4In8
mp-22142,Si4Se8
mp-22144,Ta4In2C2
mp-22145,Sm6Ge8Ru4
mp-22146,In6Pd10
mp-22147,Hf4Pb4S12
mp-2215,Th2Hg4
mp-22150,Zr4In2Co4
mp-22151,Ba4Ge4Pt4
mp-22152,Na2Fe2As2
mp-22156,Hf4In2C2
mp-22158,Tb2Co2C2
mp-22159,U2Ni2As4
mp-2216,Ce4Co34
mp-22164,Pr4Ni4Sn4
mp-22165,Ce2Co8B8
mp-22167,Zr6Ga2Co1
mp-22168,Mn8In16S32
