mpid,formula
mp-560131,Si16O32
mp-560151,Al3P3O12
mp-560157,Li4Mg4V4O16
mp-560159,B12H42C10N4O2
mp-560161,Zn1Cu3H6Cl2O6
mp-560186,Ba6Mg6Si6O24
mp-560210,Ca4H8C8O16
mp-560217,K6Al6B6O21
mp-560224,H24N4O8F4
mp-560236,Mg4F8
mp-560265,Ca18C18O54
mp-560338,Cr6F18
mp-560399,Na1Mg1F3
mp-560402,U12O32
mp-560403,In2Ag2W4O16
mp-560498,H20C6N2Cl2O8
mp-560522,Mn18S18O54
mp-560572,Al8H24O24
mp-560588,Zn2S2
mp-560607,Sb4O6
mp-560610,Sr4Co2Cl4O4
mp-560616,K4C4O8
mp-560628,Cs1Fe1S2O8
mp-560663,Rb2Co4S4
mp-560676,Cr3Ag3S6
mp-560717,Ag12C6O18
mp-560767,K4Na4Ti4O12
mp-560791,Cs4Na4Ti4O12
mp-560826,Si24O48
mp-560832,Ca9H18C9O36
mp-560836,Si12O24
mp-560860,Na32Pt16O48
mp-560882,Se4O8
mp-560894,Li8Be6P6Cl2O24
mp-560902,Mn2F4
mp-560908,V6S8
mp-560924,K8Na4Fe4O12
mp-560954,Si16O32
mp-560993,Ca1Al12Si4O27
mp-561,Nb6Se8
mp-561000,Cs12K3Li3Fe6F36
mp-561068,Bi4As4O16
mp-561075,Na4Cd2Sn2S8
mp-561118,Zn8S8
mp-561216,Cu16Ge16O48
mp-561224,Te4O8
mp-561258,Zn10S10
mp-561261,Ce16P16S64
mp-561291,Si8O16
mp-561310,Na3Li3C3O9
mp-561368,Na4Cl4O16
mp-561384,Zr8F32
mp-561397,S4O12
mp-561412,Ca6C6O18
mp-561428,Ni6F18
mp-561443,Ba3P2S8
mp-561465,Tl4Sb4O12
mp-561468,Cu4Si2S6
mp-5615,Ca3Ag3As3
mp-561507,Ca8Al12O26
mp-561511,Fe4As4S4
mp-561531,Y4Si4O14
mp-561536,Na4Mg4B4O12
mp-561543,Be12F24
mp-561550,Ag36B12O36
mp-561619,Cs3Lu3S6
mp-561703,Au4C4Cl4O4
mp-561748,Cs1V1Mo2O8
mp-561751,Cs3Er3S6
mp-561827,Cs6Tl2F12
mp-561848,C24O16
mp-561891,Ag2C2N2O2
mp-561920,Cs4Ag4F12
mp-5620,Tm1B2Ru3
mp-562018,C4S4N4F20
mp-5621,Nb1Cu3S4
mp-562139,Li1Co1H24C8N8O12
mp-562300,Co12B4P4O28
mp-562418,Zr3Fe3F18
mp-562471,K8Co14O28
mp-562506,Sr2Co24O38
mp-562561,Mo2O6
mp-562607,Al3P3O12
mp-562610,Sn4O8
mp-562631,K4S2O8
mp-5628,K2Ru8O16
mp-562903,Co2H36C8N14O16
mp-562987,V1Cu1O3
mp-563,C24N32
mp-563010,Rb1Fe1Mo2O8
mp-5637,Sr4Zn4O8
mp-5639,Mg16Si8O32
mp-5640,Er4Sn4Au4
mp-565,Sn8Rh4
mp-565431,Rb1W3O9
mp-5659,Ti6Si2C4
mp-566131,K1Cr1F3
mp-566548,Ba2Fe36O54
mp-5666,Ho2Mn4Ge4
mp-566608,Sr4Cr4F16
mp-566801,V4O8
mp-567082,Ti16As12
mp-5671,Sr2Co4P4
mp-567116,Yb1Ru1
mp-567148,Cr1B6H16
mp-567164,B2Rh2
mp-567181,Zr8Rh8
mp-567220,Hf4Sb2P2
mp-567243,Tm2Cr4Si4
mp-567258,La4Zn8
mp-567259,Cd1I2
mp-567262,Ni2C2N4
mp-567279,Zn2Cl4
mp-567290,La2N2
mp-5673,Ni2Mo2P16
mp-567314,Er4Ni4
mp-567330,Ti4Cl12
mp-567345,Nb3Rh3
mp-567347,Li8Ag4Sn4
mp-567353,Mn2Si2Ni2
mp-567354,Ti2Cl6
mp-567406,Sm1Zn5
mp-567413,Tb3In3Pt3
mp-567416,Ho3Mn3Ga2Si1
mp-567427,Yb2Ge4Rh4
mp-567431,Th4Cl16
mp-567441,Hf6I6N6
mp-567456,Ca3Ge6
mp-567462,Sc12Rh4C16
mp-567474,Li4Cr2Cl8
mp-567485,Ca8Ga8Au24
mp-567492,Ce8W4C8
mp-567499,Cs4Mn16Cl36
mp-567503,Pb2I4
mp-567505,Si8C8
mp-567510,Ba1Sn2
mp-567525,Te4Au2
mp-567528,Li17Ag3Sn6
mp-567554,Ce8Al60Ru12
mp-567558,Cs2Ag2Cl4
mp-567588,Dy3In3Rh3
mp-567590,Lu4Os8
mp-567617,Rh4N8
mp-567621,Er6Cu8Ge8
mp-567624,Cr2Br4
mp-567626,Mg4Zn8
mp-567650,Mn2Fe1C6N6
mp-567670,Ho6Ag8Sn8
mp-567677,Ge1I2
mp-567680,Ba3Cl6
mp-567692,Y6Ni8B8C6
mp-567695,U4Mn8
mp-567723,Nd2Ni4As4
mp-567724,Ta3Se6
mp-567727,Pr4Co4I2
mp-567730,Pr4B6Cl2
mp-567736,Ta1Pb1Se2
mp-567747,Co21Mo18
mp-567748,Zr4Al6C8
mp-567750,Sc4Ru8
mp-567767,Co2C2N4
mp-567768,Yb2Cu2Ge2
mp-567769,Ca2Si4Pd4
mp-567770,Zr4Al6C8
mp-5678,Er1B2Rh3
mp-567809,Ag2I2
mp-567818,Sm2Ni4As4
mp-567830,Sm2Cr4Si4
mp-567832,Ti2Te2
mp-567833,Eu4Sn4
mp-567840,Tm2Cu4Ge4
mp-567846,Ta24P8
mp-567849,Er4Al6Co2
mp-567856,Mn3As3Rh3
mp-567857,Cd32Ag20
mp-567863,Y3Ni13B2
mp-567871,Nb10Si6
mp-567889,Ti8Ge16
mp-567891,Nd1Ag2
mp-567903,Zn4Ni4
mp-567907,P12N20
mp-567909,Pr2Ni4Sn4
mp-567920,Ti16P12
mp-567925,Mo4C4
mp-567926,B8Rh10
mp-567929,Al26Os8
mp-567931,In2Si2Te6
mp-567933,Fe2C2N4
mp-567944,B8Cl8
mp-567957,Sm64Mg16Rh16
mp-567974,Ca3Si1Br2
mp-567982,Ta16Sn32
mp-567989,B4H32C4N4
mp-567996,Nb20Si12
mp-568,Ti4Sb8
mp-568002,Hf2I6
mp-568005,Cs1Yb1Br3
mp-568014,Nb6Bi2
mp-568032,Cd1In2Se4
mp-568049,Nd8Mg8Si16
mp-568050,Ca6Si2Br4
mp-568052,K8Ga12
mp-568053,Tb8Ga24Pt2
mp-568058,Yb2In4
mp-568059,Lu4Bi4
mp-568069,Ti8Bi4
mp-568083,La2Ni4B4C2
mp-568098,Nd12Se16
mp-568100,Re2N2Cl8
mp-568116,Lu6C9N18
mp-568121,Mn16Si28
mp-568128,Ga4Se4
mp-568137,Cs6Mg4Cl14
mp-568143,Tm4B16
mp-568168,Rb1In6Au4
mp-568170,Tb2Cl6
mp-568172,Ca18N12
mp-568177,Ca1Al1Si1H1
mp-568182,Ce2Co4As4
mp-568186,Y4Ru8
mp-5682,Th2Si4Ni4
mp-568221,Ta10Sb8
mp-568225,Tb4B16
mp-568233,Cd6I12
mp-568247,Tm2Au6
mp-568258,Fe2Ge1
mp-568266,Tm4Ni2As4
mp-568269,Tm4Ni4Bi4
mp-568280,Ba2Ni4As4
mp-568313,Si4Se8
mp-568324,Cr20Ge12
mp-568328,Fe4P16
mp-568337,Th2Rh4
mp-568342,Tb6Cl6
mp-568347,Nb8Se16
mp-568376,Ta20Ga12
mp-568382,Mn2Bi2
mp-568384,Sc8B16
mp-568390,Bi6Te9
mp-568400,Sc2Al6C6
mp-568411,Th8Ga4
mp-568430,Ba8Rh16
mp-568503,Fe2C1
mp-568516,K12Bi4
mp-568523,Li4B4H8
mp-568524,Cu30Sn24
mp-568526,Sr4Hg8
mp-568529,Pr3Mg6Ni27
mp-568536,Ba3I6
mp-568541,Dy4B8C2
mp-568555,Sm1Si2Rh3
mp-568559,Yb4Ag8
mp-568565,Cr2As2
mp-568574,La2Ge2I2
mp-568587,Cr3Cu3Se6
mp-568595,Re16Si28
mp-568598,Cu2Hg1I4
mp-568607,Al10Mo2
mp-568619,Si5C5
mp-568624,Tb4B4C6
mp-568630,Lu4Ru8
mp-568631,Lu3Mn3Ga2Si1
mp-568636,Ti8Cr16
mp-568654,Pr1Ag2
mp-568655,In28Pd12
mp-568656,Si10C10
mp-568671,V20Si12
mp-568687,Tb1Ga2Co3
mp-568690,Cd3Br6
mp-568695,Ca3Cd3Sn3
mp-568696,Si14C14
mp-568700,Na10Li2N4
mp-568703,Pr2Ni4Sb4
mp-568725,Dy2Fe4B4
mp-568747,K2Ni4Se4
mp-568748,Fe2B1
mp-568771,Sr12B24Rh32
mp-568782,Dy2P4Pt16
mp-568789,Ti2Se2
mp-568803,Mg4B48C8
mp-568814,Ho2Sn2Au2
mp-568823,Yb2Au6
mp-568838,Hg4I7
mp-568841,Np12Te16
mp-568862,Os4N8
mp-568865,Zr4Te4
mp-568889,Ag8Se4
mp-568895,Ba2Sb2Au2
mp-568901,Nb4Fe8
mp-568908,Ti2As2
mp-568925,Ni6Sn12Au3
mp-568927,Ag2I2
mp-568932,Cd2Os1C6N6
mp-568934,Ti8Al2N6
mp-568936,Ag8Se4
mp-568949,Tl4Br4
mp-568953,Lu2Ag8
mp-568971,Ag8Se4
mp-568974,Ca2Cu4Sn4
mp-568987,Na4Be2H8
mp-568992,Zr8Ir8
mp-569001,Sr4Li2Co2N4
mp-569006,Sr2As4Rh4
mp-569008,Pd2Cl4
mp-569012,Cs2As4Rh4
mp-569015,Mg8Cu8As8
mp-569017,Pd2I4
mp-569019,Gd6Ti4Mn2Si6
mp-569020,In2Sb2
mp-569030,Be9Cl18
mp-569047,Sm3Tl3Pd3
mp-569048,Mg6B6Ir6
mp-569051,Mg4H8
mp-569054,La8Co12
mp-569055,Cs1Li2I3
mp-569073,Li3Sn3
mp-569086,Dy3In3Ni3
mp-569095,Rb6Bi2
mp-569102,Al14C6N6
mp-569112,Li18Ca6Mn6N18
mp-569115,Li8Zn4Ge4
mp-569121,La8B12Cl4
mp-569151,Mn2Ga2Pt2
mp-569167,Nb8N6
mp-569170,Ca2Te2
mp-569178,Ho3Tl3Se6
mp-569197,Gd4Ni4Sb4
mp-569204,Tl2Cu4Te4
mp-569220,Er4Ru8
mp-569270,V6B8
mp-569278,Si3Pd6
mp-569280,Y12Si15Rh27
mp-569296,Gd2Ni4Sb4
mp-569298,Ca2Co4As4
mp-569299,Be4B8C8
mp-5693,Na3Cr3S6
mp-569310,Sr2P4Os4
mp-569318,Pu6Ni24
mp-569319,Mo10As8
mp-569321,Mn2Ru1C6N6
mp-569322,Te8Ir4
mp-569326,Zr8Al6C12
mp-569334,Nd4Mn8
mp-569335,Sm16C24
mp-569339,Cu20Sn6
mp-569341,Nd3B3Pt6
mp-569344,Zr2Co4Si4
mp-569366,Nb6Tl2
mp-569373,Li48Zn12Ge18
mp-569376,Fe1B2
mp-569383,Ca20Co8N16
mp-569402,V2P2
mp-569404,Ni16B12
mp-569405,B36H60
mp-569408,K2Co4As4
mp-569424,Cr32B16
mp-569446,Ni2Pb2
mp-569450,Li4B24C4
mp-569458,Al2V8C6
mp-569471,U2B4C2
mp-569482,La1Si2Ru3
mp-569505,Tb4Re8Si4C4
mp-569511,Ni4Te4Pd4
mp-569516,Hf4Ni20
mp-569525,Na1Li5N2
mp-569532,Ti8Cu16P8
mp-569544,Zr2Te2
mp-569558,Al4Au8
mp-569568,Ta6Al2C4
mp-569571,Nb12Sb8Te20
mp-569581,Bi2Pt1
mp-569601,Er1Si2Rh3
mp-569617,Ca3Zn2Cu2P4
mp-569624,Hf4Cr8
mp-569626,Mg4Cl8
mp-569630,Nd4Os8
mp-569640,Ti2Sb2
mp-569650,Ho2Ge4Rh4
mp-569655,B4N4
mp-569657,Sm2Al4Zn4
mp-569662,V4Ni2Se8
mp-569668,V2Se2
mp-569671,Zr4Sb4
mp-569674,La2Co4As4
mp-569677,Sr6I3N3
mp-569679,Zn2Se2
mp-569683,In2Au6
mp-569689,Eu6P3I3
mp-569696,La2Al4Ga4
mp-569697,Ce2Ni4P4
mp-569698,U2Al4Pd10
mp-569701,Er4Te12
mp-569708,Ti7Pt21
mp-569744,U8Al16
mp-569745,Yb3Mg3Sn3
mp-569752,U4Pt4
mp-569753,Tl2Co2Cl6
mp-569759,Zn10B8Rh16
mp-569765,In2Bi2
mp-569775,Zr1Al3
mp-569776,Ta4Ni12
mp-569779,Sc4Sb4Pd4
mp-569783,Er9Fe27
mp-569788,Li3Zn3Ge3
mp-569802,Si6Ir2
mp-569803,B8W4
mp-569804,Er5Zr3Ni16As12
mp-569825,Dy20Si34
mp-569833,Zr8Ga4
mp-569834,Li2Cu4Sn2
mp-569837,Ti24Sb8
mp-569850,Ce2Br6
mp-569851,Ho20Si34
mp-569859,Mn2Tl4Sn2Te8
mp-569871,Tm6Co1Bi2
mp-569881,Sr2Ni4Sb4
mp-569886,K1In9Ni2
mp-569891,Nb20Ge12
mp-569895,Eu2Cl6
mp-5699,K4Cu2F8
mp-569912,Ca3Si1Br2
mp-569927,Er1Zn5
mp-569933,Hf1Cu1P1
mp-569935,La6B4N8
mp-569940,K6Bi2
mp-569941,Ce6Sb6Au4
mp-569957,Cd48N32
mp-569960,Zn3Br6
mp-569978,Na6Ti9Cl24
mp-569979,Zr4Ru8
mp-569983,Ni16Pd8Se16
mp-569989,Nb8C4
mp-569996,Tb4In2Ge4
mp-5700,Sr4Cu6O10
mp-570007,Sm4Os8
mp-570009,Np2Mn4Si4
mp-570014,Yb4Sb4Pt4
mp-570026,Er3Ag3Ge3
mp-570031,Sr2Cr4As4
mp-570032,Ca9Si3Br6
mp-570034,Er4B16
mp-570050,Yb4Sn2
mp-570073,Np2Ni4Ge4
mp-570079,Al10C6N2
mp-570081,Cu2I2
mp-570100,Tm2Ni4P4
mp-570108,Th2C4
mp-570118,Yb3Tl3Se6
mp-570122,Cr3Te4
mp-570130,Al6H18
mp-570138,Tb4Al8Ni2Ge4
mp-570140,Au8Br8
mp-570142,Ca9Si3Br6
mp-570152,Co24Sn36Se36
mp-570155,Pt2N4
mp-570175,Ce20Si12
mp-570183,Pr2As4Pd4
mp-570184,Th4Pd12
mp-570199,Ti3Pd5
mp-570232,Tb4Cl12
mp-570254,Th8B8C8
mp-570255,Pr2Al4Ga4
mp-570259,Mg1Cl2
mp-570271,Ti16Fe4Bi8
mp-570276,Zr1Zn1
mp-570290,Mn1Tl1Cl3
mp-570291,Dy1Ga3
mp-570293,Nb20Ga12
mp-570308,Eu2Ni4Sb4
mp-570319,Y9Co27H18
mp-570326,Cs2Cr2Cl6
mp-570334,Si2W6
mp-570363,Li16Si16
mp-570377,Sn3As4
mp-570404,Ho64Cd16Co16
mp-570409,Pr1Al3
mp-570412,Yb2Ni4P4
mp-570418,Yb1I2
mp-570419,Zr6Al6C10
mp-570428,Sc3In1
mp-570430,Ta4Co8
mp-570450,Tm3Mn3Ga2Si1
mp-570452,Y2Si4Au4
mp-570454,Ta3N3
mp-570456,Eu2Co4As4
mp-570466,Li8Ca4
mp-570483,V10Si6
mp-570485,Sr1Al1Si1H1
mp-570491,Ta2Ni6
mp-570514,Cd2Fe1C6N6
mp-570529,Eu8B16Rh20
mp-570538,Na2N6
mp-570562,Te12Pt8
mp-570572,C9N12
mp-570578,Zr2In6
mp-570591,Cs1Hg1Cl3
mp-570604,Ta2N2
mp-570631,U2Fe4P4
mp-570653,La1Fe5H12
mp-570657,Mg16Si8
mp-570673,Sc1Ni5
mp-570687,Ag2Cl2
mp-570692,In5B4Ir9
mp-570698,V3Au1
mp-570702,Sm4Cu8Sn10
mp-570708,Cr3Ag3Se6
mp-570722,Nb2I6
mp-570749,Yb1Hg2
mp-570751,Nb6Te2
mp-570759,Tb16Bi12
mp-570771,Ba3Li6Mg6Si6
mp-570774,Zr10Al8
mp-570775,Ba4Au4
mp-570782,Mg2Cl4
mp-570786,K4Na8
mp-570820,La64Cd16Ru16
mp-570831,U6Nb2Sb10
mp-570832,Sr1Pt5
mp-570847,Co1H3C6N6
mp-570858,Ag4Cl4
mp-570872,Ce9Co27
mp-570875,Ga16Os8
mp-570891,K1Br1
mp-570896,Tl8Pd4
mp-570904,Ga2Ni4
mp-570922,Mg1Cl2
mp-570931,Sr6Li18Mn6N18
mp-570935,Li2I2
mp-570938,B10W4
mp-570939,Cd6I12
mp-570943,La2Fe10H14
mp-570948,Li4Ca4Ga4N8
mp-570950,Na1Li2N1
mp-570953,Ho6Ga18
mp-570963,Ta4Cr8
mp-570964,Zn3I6
mp-570991,Ti2Si4
mp-570998,Na1Li2N1
mp-571,Ti1Ni1
mp-571030,Tl2Pd6
mp-571033,Ni2Se2
mp-571039,Ca4Al4Pd4
mp-571044,Ce1Si2Ir3
mp-571053,Al30Mo6
mp-571055,Fe22Mo12C10
mp-571068,K3Mg20In14
mp-571079,Tl4Cl4
mp-571085,Ga8Bi4Se16
mp-571093,Ba1Al1Si1H1
mp-571096,Fe1Cl2
mp-571097,Si2H34C22N2
mp-571100,Cs2Ag2Br4
mp-571122,Fe1I2
mp-571133,Nb4Se8
mp-571143,Ti2Cl6
mp-571160,Tl8Pt4
mp-571163,Mn1Sb1Rh2
mp-571166,Ca2Br4
mp-571172,In2Bi1
mp-571183,Tm8Fe16
mp-571209,Y12B24Os32
mp-571210,Y2Ga2I2
mp-571211,V6Si2
mp-571232,Yb4Br8
mp-571246,Ge8Br32
mp-571281,Ge12N16
mp-571292,Zn1I2
mp-571297,Ag4N12
mp-571306,Ca4Zn4Cu2P6
mp-571353,Ba1Sn5
mp-571358,Yb18Pt24
mp-571365,Co4Sn2
mp-571376,Dy64Cd16Co16
mp-571382,Nd2Co4As4
mp-571384,K1Mn1Ag3C6N6
mp-571386,Cu4Cl4
mp-571387,Mg2Cl4
mp-571402,Zr4Al6C10
mp-571405,Nd1Tl1
mp-571406,Ga64Pt32
mp-571419,Zr6Al12C15
mp-571420,Ba2Ni4P8
mp-571428,Mg3Ni9B6
mp-571433,Na8B8C32N32
mp-571438,Be24V2
mp-571454,Li1Ag1C2
mp-571457,Ti16Ni4Bi8
mp-571484,Ca3Hg1
mp-571485,Tm2Si4Pd4
mp-571493,Yb2Hg2Pb2
mp-571499,Ta6Ir6
mp-571500,Ho2Fe4B4
mp-571506,Tm4Al4Si4
mp-571509,Np2Si4Ni4
mp-571518,W3Cl18
mp-571542,Ce4Al4Co4
mp-571552,Lu2Co4Ge4
mp-571554,Pr2Al2Si4
mp-571557,V12Ga10
mp-571558,Hg3Br6
mp-571581,Sm4Sn4Pd4
mp-571587,Na4Li2N2
mp-571589,Mo2C1
mp-571598,Ga6Au21
mp-571608,Yb6Ag4
mp-571609,Hf6Ga6Pt6
mp-571636,In4Cl4
mp-571642,Ca4Cl8
mp-571651,Ti4Se4
mp-571653,C3N4
mp-571655,B36C9
mp-571664,Zr8Rh4
mp-572,Sm1Cd1
mp-572159,K6Fe6C36N18O18
mp-572291,K12Cl4O4
mp-5723,Zr3Al3Ni3
mp-5724,Al2P2O8
mp-5725,Cu8Ag24S16
mp-572537,K8C2O8
mp-572621,Ni4P4C12O18
mp-572674,Re9C18I18O18
mp-572767,Cs4Au4F16
mp-572822,Ti4O8
mp-573069,Ba4Ca2Tl4Cu4O16
mp-573084,Yb12S18
mp-573324,Cs1K2Ho1P2O8
mp-573376,Lu6C3Cl6
mp-573498,Yb2Al4Ga4
mp-573541,Sm12Al8Ni24
mp-573601,Th14Ru6
mp-573995,Ho2Co4B4
mp-574,Ta8Co4
mp-574021,Ce4Zn2Ni4
mp-574060,K4B4C16N16
mp-574085,Dy10Sn26
mp-574266,Mg16Ga16
mp-574423,Ce4Ni20Sn4
mp-574438,Th8Ru16
mp-5745,Nb2C1S2
mp-574599,Cs4Au4Se4
mp-574653,Cs8Li4Ir4C24N24
mp-5749,Cr4Fe2Se8
mp-5757,Ce1B2Rh3
mp-5767,Dy4P4O16
mp-5769,Li6Sb2O8
mp-5770,Ag2N2O4
mp-578,Ga3Ag6
mp-5784,Na8Ge4O12
mp-578601,Na3Nb3O6
mp-578605,Na3Mn3O6
mp-578606,Na3Cu3O6
mp-578610,Na3Mo3O6
mp-578611,Na3Ni3O6
mp-5787,Sr4Cu4O8
mp-579,Cr4C4
mp-579284,Mg4Fe8O16
mp-5795,Ca1Mg2N2
mp-579677,Zn2B6Ir8
mp-579718,Th2Cu1
mp-5798,Al18C9N6
mp-580,Pu1B2
mp-580154,Gd3Mg3Au3
mp-580215,Ce1Ga6Pd1
mp-580226,Cu2Se2
mp-580236,Eu1Cd1
mp-580354,Ce6Ni18
mp-5808,Rb3Nd3Te6
mp-580941,Ag4I4
mp-5811,Cs1Pb1F3
mp-5816,U4B4C4
mp-581665,Ca2In4
mp-581716,Sr2In6Au6
mp-581733,Zr8Cu2P2
mp-581747,Pu8Ga8
mp-581754,Eu2P4Pd4
mp-581786,Cu6Sn2
mp-581795,Er8Te16O44
mp-581833,Rb1N3
mp-581857,K16Bi16F64
mp-5819,Pr2Ni4Ge4
mp-5820,Ce2Co4P4
mp-582060,Cu6Se6
mp-5821,Ta4Ag4S12
mp-582159,Si8Ni28P20
mp-582282,Gd4Ag4Se8
mp-582295,La2Fe8P24
mp-582360,Ta10Pd30
mp-582464,Nd1Gd2
mp-582635,U24Co4
mp-582736,Eu1Mg2Sb2
mp-582751,Y20Ga4Co20
mp-582799,Eu2Al8
mp-582826,Gd4Ru4C8
mp-583,Co4As4
mp-583202,Mn2Ni2Ge2
mp-583266,Mg6Zn6
mp-583606,H36C8N12O12
mp-583712,Si18N24
mp-583981,Li2Mo1P2O8
mp-5840,Li4Sc4O8
mp-5841,Rb1Cu1C2
mp-585,Mn1B2
mp-585043,Li1Mo1P2O8
mp-5857,Mg4Al8O16
mp-5859,Al12P12O48
mp-5860,K4Hg2O4
mp-5862,Cr3Cu3S6
mp-5869,Ca4Cu2O6
mp-589,Tb8Fe16
mp-5893,Ca1Si1O3
mp-5898,La2Si4Ni4
mp-590,Ni2As2
mp-5910,Ca2Cu2Sb2
mp-592,Ti1Ru1
mp-5924,Mg6Si6O18
mp-5938,Sr2Cu4O6
mp-5939,Pr1B2Ru3
mp-594,Ni2S2
mp-5940,Ce1B2Ru3
mp-5966,Cd4Sn2O8
mp-597,Ti9Ni9
mp-5971,Y3B3Pt6
mp-5976,Dy2Co4Si4
mp-5982,La2Ni4As4
mp-5986,Ba1Ti1O3
mp-599,Ti2Te2
mp-5992,La2B4Ir4C2
mp-5999,Sm4Ti4S4O10
mp-600000,Si8O16
mp-600001,Si5O10
mp-600003,Si16O32
mp-600016,Si16O32
mp-600026,Si12O24
mp-600039,Si24O48
mp-600050,Si24O48
mp-600053,Si28O56
mp-600059,Si17O34
mp-600068,Si20O40
mp-600449,Dy4Cu32Sb48
mp-600604,Cu4O8
mp-600622,Eu2I2O2
mp-601,Pr4P4
mp-601178,H24C8N4O4
mp-601195,Cu4O8
mp-601210,H20C8N4O16
mp-601223,B2N2
mp-601285,Mn2Ga2Ni4
mp-601400,Gd4Co36Si16
mp-601420,Ce4Si8Au16
mp-601693,Yb2Br2O2
mp-601817,Cu8H6C4N10
mp-601820,Fe3Co1
mp-602,Te4Mo2
mp-6026,Na6Mg3C6O18
mp-6030,Be6Al4Si12O36
mp-603251,Pd1O1
mp-603327,H24S8N8O24
mp-603334,H24C48
mp-603347,Ti2Ni2
mp-603640,Ga2As2
mp-603719,Al2P2O8
mp-603907,Mg8Si8O24
mp-603912,Nd8Mo4C8
mp-603934,Fe8Cu4S12
mp-604120,P4H24N4O16
mp-604153,La1Cr2Si2C1
mp-604245,Be4H32N8F16
mp-604496,Ce2Si2H2Ru2
mp-604516,Y4Al2Ni4
mp-604537,Mn10Ga10Ni20
mp-604613,La4Ga24Ni2
mp-604884,B2N2
mp-604908,Co2Se2
mp-604910,Mn2Se2
mp-604915,Cr2Se2
mp-605485,Fe8Cu4S12
mp-6058,K8Na4Sc4F24
mp-605839,Li4B4Rh6
mp-605853,Li8C2O8
mp-605854,Gd3Co11B4
mp-605867,Ce2In14Pt4
mp-606313,Cr4O8F8
mp-606377,Ce4Zn8Ru2
mp-606604,Cs2Li4F6
mp-606671,Nd3In1C1
mp-606675,Mn14Ga14Ni28
mp-6070,Ag4C4N4O4
mp-607004,Ce8As8Se8
mp-607080,Nd4Cu36Sn16
mp-607111,Al4Pt12
mp-607182,Gd2Cu2Si2
mp-607225,Mn4Ga10
mp-607310,Tl6Fe6O12
mp-607371,Ru2N4
mp-607450,In12Ru4
mp-607475,Zr4In5Co2
mp-607721,Nd8Zn8Rh8
mp-607848,La2In12Ni6
mp-608,Ti1Co3
mp-608071,N12O24
mp-608080,Al12P16O64
mp-608254,Sm2Cl2F2
mp-608517,Eu4Sn4Pt4
mp-608543,Sc8Cr4C12
mp-6088,La2Cu2S2O2
mp-608823,Ga6Fe6S15
mp-609,Cr16Sn32
mp-609151,Mg2W2O8
mp-609413,Eu4Ga6Ir2
mp-610,Mn2As2
mp-610469,Ce2Bi2S4O2
mp-610522,Mn4As2
mp-610530,Gd2Co4B4
mp-610645,Ce2Ni4As4
mp-610687,Ce8Sn8Ru8
mp-610787,Gd2Cr4Si4
mp-610972,Mn3Ge3Pd3
mp-611,Ag6Sn2
mp-611062,Eu2Sb4
mp-611224,V1S2
mp-611316,As2N2O4F12
mp-6114,La6Ni4B4N6
mp-611601,Cs2Ni2F6
mp-611623,U2Co4P4
mp-611630,Ca2Fe2Cl2O4
mp-612175,Eu3As4Pd4
mp-6126,Li3Cd3B3O9
mp-612670,Y2Ni2B2C2
mp-613,Te8Pd12
mp-613206,Eu4Ge8Ir4
mp-613327,Fe2B4W4
mp-6134,Li2Ca2Al2F12
mp-613523,Fe12C4
mp-613652,Pb2Cl2F2
mp-614,Na4O8
mp-614006,B4O2
mp-614565,Cu4O8
mp-614724,Cs6Cr2F14
mp-614777,Ni6F18
mp-614803,Cs4Te2O6
mp-614918,Y2Cl2O2
mp-615141,Pb4Cl8O16
mp-615314,Sc2Co2C4
mp-615366,Fe4S8
mp-615459,La4Ni10C6
mp-6163,Cs12Na6Ga6F36
mp-616407,N8O12
mp-616476,Fe8S8
mp-616521,Ag3C6N9
mp-616541,Ru4C32O32
mp-616564,Rb2Pb2I2O12
mp-616575,Mn8B8
mp-616672,Ga4Fe4S10
mp-617,Pt1O2
mp-617266,Sr2Nb8O12
mp-617291,Mn10Ge6
mp-6179,K2Li2S2O8
mp-6181,Na4Nb4Cu8S16
mp-6188,Lu2Ni2B2C2
mp-618991,Cu8S4
mp-6191,Ce2B4Rh4C2
mp-619475,Rb4Fe4F16
mp-619905,Ti18Se4
mp-620290,Sr2Tl1Cu1O5
mp-620364,Ca2Sm2Cu2Cl2O6
mp-621132,Pr3In3Au3
mp-621667,Eu6Ag4
mp-621694,Cd3C3N6
mp-621928,Li2Eu2S4O16
mp-622107,Ce1Cd2
mp-622209,Al12Ni4
mp-622345,U10Ge6
mp-622570,Ti4Cu6
mp-622620,Er4Ni4Sn4
mp-622621,Nd2Fe2As2O2
mp-6228,Na4Ti2Ge2O10
mp-622848,Sm4Ga18Ru10
mp-622980,Mn4Te4Pd4
mp-623,Hg1Pt1
mp-623006,U1Ga5Ir1
mp-623012,Cu2Te2
mp-623295,Sm4Ga4Co4
mp-623452,Mn6Bi2
mp-623460,Gd4Sn12
mp-624221,Ge6Rh10
mp-624307,Cu14Te8
mp-624492,Li3Fe18Ge12
mp-624668,Ba2Sb4
mp-624689,V4O10
mp-624929,Cd1In1Ga1S4
mp-625,Mg12Ru8
mp-625051,Na3H3O3
mp-625054,Al4H4O8
mp-625055,Al2H2O4
mp-625072,Ni1H2O2
mp-625074,Ni2H4O4
mp-625075,Al2H2O4
mp-625082,H8C4O4
mp-625094,Cd2H4O4
mp-625103,Yb4H4O8
mp-625104,H8C4O8
mp-625105,H8C4O8
mp-625108,H20N4O8
